date,emp_id,juice
2012-03-29,611,Grapes
2012-03-29,617,Banana
2012-03-29,292,Musk Melon
2012-03-29,54,Musambi
2012-03-29,617,Musambi
2012-03-29,337,Mixed Fruit
2012-03-29,249,Pineapple
2012-03-29,224,Pineapple
2012-03-29,389,Musambi
2012-03-29,176,Pineapple
2012-03-29,42,Musambi
2012-03-29,418,Watermelon
2012-03-29,189,Musambi
2012-03-29,509,Musambi
2012-03-29,180,Watermelon
2012-03-29,151,Apple
2012-03-29,480,Banana
2012-03-29,53,Banana
2012-03-29,216,Banana
2012-03-29,321,Musambi
2012-03-29,321,Musambi
2012-03-29,67,Banana
2012-03-29,469,Banana
2012-03-29,155,Musambi
2012-03-29,290,Banana
2012-03-29,587,Dates
2012-03-29,391,Musk Melon
2012-03-29,81,Musk Melon
2012-03-29,280,Pineapple
2012-03-29,431,Papaya
2012-03-29,280,Banana
2012-03-29,16,Watermelon
2012-03-29,439,Watermelon
2012-03-29,145,Musambi
2012-03-29,344,Musk Melon
2012-03-29,573,Chikku
2012-03-29,195,Watermelon
2012-03-29,354,Banana
2012-03-29,568,Musambi
2012-03-29,571,Pineapple
2012-03-29,109,Watermelon
2012-03-29,263,Musambi
2012-03-29,406,Musambi
2012-03-29,113,Pineapple
2012-03-29,265,Musk Melon
2012-03-29,349,Watermelon
2012-03-29,602,Pineapple
2012-03-29,602,Watermelon
2012-03-29,604,Pineapple
2012-03-29,164,Musambi
2012-03-29,155,Banana
2012-03-29,265,Watermelon
2012-03-29,514,Musambi
2012-03-29,492,Dates
2012-03-30,177,Musambi
2012-03-30,387,Musambi
2012-03-30,287,Musk Melon
2012-03-30,561,Chikku
2012-03-30,129,Chikku
2012-03-30,273,Watermelon
2012-03-30,292,Musambi
2012-03-30,494,Watermelon
2012-03-30,571,Musambi
2012-03-30,484,Mixed Fruit
2012-03-30,485,Musambi
2012-03-30,486,Musambi
2012-03-30,566,Musambi
2012-03-30,355,Orange
2012-03-30,536,Watermelon
2012-03-30,177,Musambi
2012-03-30,201,Musambi
2012-03-30,533,Watermelon
2012-03-30,137,Watermelon
2012-03-30,19,Musambi
2012-03-30,249,Musambi
2012-03-30,509,Watermelon
2012-03-30,189,Watermelon
2012-03-30,611,Grapes
2012-03-30,526,Musambi
2012-03-30,573,Musambi
2012-03-30,501,Musambi
2012-03-30,285,Musambi
2012-03-30,326,Watermelon
2012-03-30,430,Watermelon
2012-03-30,257,Watermelon
2012-03-30,181,Banana
2012-03-30,376,Watermelon
2012-03-30,376,Watermelon
2012-03-30,65,Musambi
2012-03-30,65,Musambi
2012-03-30,343,Pineapple
2012-03-30,461,Musambi
2012-03-30,461,Musambi
2012-03-30,114,Pineapple
2012-03-30,429,Watermelon
2012-03-30,433,Musambi
2012-03-30,236,Musambi
2012-03-30,528,Lime
2012-03-30,538,Watermelon
2012-03-30,206,Pineapple
2012-03-30,358,Banana
2012-03-30,103,Musambi
2012-03-30,456,Chikku
2012-03-30,107,Musambi
2012-03-30,115,Musambi
2012-03-30,56,Lime
2012-03-30,153,Watermelon
2012-03-30,116,Watermelon
2012-03-30,410,Chikku
2012-03-30,246,Banana
2012-03-30,453,Chikku
2012-03-30,117,Lime
2012-03-30,265,Watermelon
2012-03-30,213,Watermelon
2012-03-30,363,Musambi
2012-03-30,283,Watermelon
2012-03-30,321,Musambi
2012-03-30,268,Musambi
2012-03-30,268,Lime
2012-03-30,453,Watermelon
2012-03-30,407,Watermelon
2012-03-30,472,Musambi
2012-03-30,290,Watermelon
2012-03-30,222,Watermelon
2012-03-30,318,Watermelon
2012-03-30,449,Lime
2012-03-30,293,Chikku
2012-03-30,391,Musambi
2012-03-30,595,Musambi
2012-03-30,482,Mixed Fruit
2012-03-30,348,Banana
2012-03-30,587,Musambi
2012-03-30,555,Musambi
2012-03-30,439,Musk Melon
2012-03-30,622,Musk Melon
2012-03-30,547,Lime
2012-03-30,460,Pineapple
2012-03-30,264,Pineapple
2012-03-30,381,Musk Melon
2012-03-30,33,Lime
2012-03-30,215,Musambi
2012-03-30,374,Musambi
2012-03-30,265,Musk Melon
2012-03-30,379,Musk Melon
2012-03-30,297,Pineapple
2012-03-30,602,Lime
2012-03-30,62,Musk Melon
2012-03-30,599,Musambi
2012-03-30,3,Musambi
2012-03-30,214,Musambi
2012-03-30,418,Banana
2012-03-30,42,Musambi
2012-03-30,474,Banana
2012-03-30,59,Banana
2012-03-30,394,Musambi
2012-03-30,566,Pineapple
2012-03-30,573,Musk Melon
2012-03-30,571,Musk Melon
2012-03-30,497,Musambi
2012-03-30,390,Musambi
2012-03-30,45,Musambi
2012-03-30,206,Musambi
2012-03-30,349,Grapes
2012-03-30,154,Chikku
2012-03-30,113,Musambi
2012-03-30,479,Watermelon
2012-03-30,373,Watermelon
2012-03-30,181,Watermelon
2012-03-30,373,Musambi
2012-03-30,492,Papaya
2012-03-30,533,Musambi
2012-03-30,280,Pineapple
2012-03-30,363,Musambi
2012-03-30,309,Musambi
2012-03-30,216,Musambi
2012-03-30,172,Musambi
2012-03-30,212,Musambi
2012-03-30,37,Musambi
2012-03-30,355,Watermelon
2012-03-30,126,Grapes
2012-03-30,137,Musambi
2012-03-30,178,Orange
2012-03-30,457,Musambi
2012-03-30,188,Musk Melon
2012-03-30,478,Musambi
2012-03-30,478,Musambi
2012-03-30,424,Musambi
2012-03-30,424,Pineapple
2012-03-30,177,Lime
2012-03-30,482,Lime
2012-03-30,482,Musambi
2012-03-30,386,Musambi
2012-03-30,251,Musambi
2012-03-30,479,Watermelon
2012-03-30,474,Musambi
2012-03-30,456,Musambi
2012-03-30,177,Watermelon
2012-03-30,620,Watermelon
2012-03-30,65,Watermelon
2012-03-30,283,Lime
2012-03-30,13,Musambi
2012-03-30,123,Watermelon
2012-03-30,374,Musambi
2012-03-30,222,Musambi
2012-03-30,189,Lime
2012-03-30,19,Watermelon
2012-03-30,587,Musambi
2012-03-30,624,Musambi
2012-03-30,439,Watermelon
2012-03-30,496,Watermelon
2012-03-30,469,Watermelon
2012-03-30,265,Lime
2012-03-30,617,Watermelon
2012-03-30,206,Papaya
2012-03-30,176,Lime
2012-03-30,566,Lime
2012-03-30,573,Pineapple
2012-03-30,308,Watermelon
2012-03-30,56,Musambi
2012-03-30,57,Watermelon
2012-03-30,227,Musambi
2012-03-30,228,Musambi
2012-03-30,602,Musambi
2012-03-30,604,Lime
2012-03-30,12,Musambi
2012-03-30,381,Watermelon
2012-03-30,413,Musambi
2012-03-30,513,Lime
2012-03-30,354,Musambi
2012-03-30,349,Musambi
2012-03-30,283,Watermelon
2012-03-30,263,Musambi
2012-03-30,618,Musk Melon
2012-03-30,283,Musambi
